Day_Count,Day,StoreID,ProductName,Product_Calorie,Promo_applied,specials,mods,Amt,weather,Inflation_Percentage,Unemployment_Percentage
264,Saturday,S003,Fries,400,,No,No,15600.0,very hot,2.2,3.2
265,Sunday,S003,Fries,400,,No,No,15525.0,very hot,2.2,3.2
266,Monday,S003,Fries,400,,No,No,12225.0,very cold,2.2,3.2
267,Tuesday,S003,Fries,400,,No,No,12225.0,very cold,2.2,3.2
268,Wednesday,S003,Fries,400,,No,No,12375.0,rainy,2.2,3.2
269,Thursday,S003,Fries,400,,No,No,13125.0,humid,2.2,3.2
270,Friday,S003,Fries,400,,No,No,18300.0,cold,2.2,3.2
271,Saturday,S003,Fries,400,,No,No,17325.0,cold,2.2,3.2
272,Sunday,S003,Fries,400,,No,No,15450.0,rainy,2.2,3.2
273,Monday,S003,Fries,400,,No,No,12900.0,cold,2.2,3.2
274,Tuesday,S003,Fries,400,,No,No,12900.0,cold,2.2,3.2
275,Wednesday,S003,Fries,400,,No,No,13500.0,cold,2.2,3.2
276,Thursday,S003,Fries,400,,No,No,13350.0,humid,2.2,3.2
277,Friday,S003,Fries,400,,No,No,17175.0,humid,2.2,3.2
278,Saturday,S003,Fries,400,,No,No,17025.0,hot,2.2,3.2
279,Sunday,S003,Fries,400,,No,No,16125.0,humid,2.2,3.2
280,Monday,S003,Fries,400,,No,No,12525.0,hot,2.2,3.2
281,Tuesday,S003,Fries,400,,No,No,12900.0,cold,2.2,3.2
282,Wednesday,S003,Fries,400,,No,No,12975.0,humid,2.2,3.2
283,Thursday,S003,Fries,400,,No,No,13275.0,humid,2.2,3.2
284,Friday,S003,Fries,400,,No,No,16350.0,rainy,2.2,3.2
285,Saturday,S003,Fries,400,,No,No,17850.0,cold,2.2,3.2
286,Sunday,S003,Fries,400,,No,No,16200.0,hot,2.2,3.2
287,Monday,S003,Fries,400,,No,No,11700.0,hot,2.2,3.2
288,Tuesday,S003,Fries,400,,No,No,13050.0,cold,2.2,3.2
289,Wednesday,S003,Fries,400,,No,No,13125.0,cold,2.2,3.2
290,Thursday,S003,Fries,400,,No,No,13575.0,hot,1.7,2.2
291,Friday,S003,Fries,400,,No,No,16950.0,humid,1.7,2.2
292,Saturday,S003,Fries,400,,No,No,15975.0,very hot,1.7,2.2
293,Sunday,S003,Fries,400,,No,No,16725.0,humid,1.7,2.2
294,Monday,S003,Fries,400,,No,No,12525.0,humid,1.7,2.2
295,Tuesday,S003,Fries,400,,No,No,13125.0,cold,1.7,2.2
296,Wednesday,S003,Fries,400,,No,No,13200.0,cold,1.7,2.2
297,Thursday,S003,Fries,400,,No,No,13200.0,very cold,1.7,2.2
298,Friday,S003,Fries,400,,No,No,16575.0,very hot,1.7,2.2
299,Saturday,S003,Fries,400,,No,No,16575.0,rainy,1.7,2.2
300,Sunday,S003,Fries,400,,No,No,15825.0,very hot,1.7,2.2
301,Monday,S003,Fries,400,,No,No,12675.0,hot,1.7,2.2
302,Tuesday,S003,Fries,400,,No,No,11400.0,very hot,1.7,2.2
303,Wednesday,S003,Fries,400,,No,No,14850.0,hot,1.7,2.2
304,Thursday,S003,Fries,400,,No,No,11400.0,rainy,1.7,2.2
305,Friday,S003,Fries,400,,No,No,16650.0,rainy,1.7,2.2
306,Saturday,S003,Fries,400,,No,No,15975.0,rainy,1.7,2.2
307,Sunday,S003,Fries,400,,No,No,15600.0,rainy,1.7,2.2
308,Monday,S003,Fries,400,,No,No,12675.0,cold,1.7,2.2
309,Tuesday,S003,Fries,400,,No,No,11625.0,rainy,1.7,2.2
310,Wednesday,S003,Fries,400,,No,No,13200.0,hot,1.7,2.2
311,Thursday,S003,Fries,400,,No,No,13800.0,humid,1.7,2.2
312,Friday,S003,Fries,400,,No,No,18750.0,cold,1.7,2.2
313,Saturday,S003,Fries,400,,No,No,16650.0,hot,1.7,2.2
314,Sunday,S003,Fries,400,,No,No,15900.0,very hot,1.7,2.2
315,Monday,S003,Fries,400,,No,No,12075.0,humid,1.7,2.2
316,Tuesday,S003,Fries,400,,No,No,12450.0,very cold,1.7,2.2
317,Wednesday,S003,Fries,400,,No,No,12675.0,rainy,1.7,2.2
318,Thursday,S003,Fries,400,,No,No,13725.0,humid,1.7,2.2
319,Friday,S003,Fries,400,,No,No,17625.0,hot,1.7,2.2
320,Saturday,S003,Fries,400,,No,No,17175.0,hot,1.7,2.2
321,Sunday,S003,Fries,400,,No,No,17775.0,cold,1.7,2.2
322,Monday,S003,Fries,400,,No,No,12300.0,cold,1.7,2.2
323,Tuesday,S003,Fries,400,,No,No,12150.0,rainy,1.7,2.2
324,Wednesday,S003,Fries,400,,No,No,12300.0,humid,1.7,2.2
325,Thursday,S003,Fries,400,,No,No,12975.0,hot,1.7,2.2
326,Friday,S003,Fries,400,,No,No,16950.0,humid,1.7,2.2
327,Saturday,S003,Fries,400,,No,No,17325.0,humid,1.7,2.2
328,Sunday,S003,Fries,400,,No,No,16050.0,humid,1.7,2.2
329,Monday,S003,Fries,400,,No,No,12975.0,cold,1.7,2.2
330,Tuesday,S003,Fries,400,,No,No,12375.0,very cold,1.7,2.2
331,Wednesday,S003,Fries,400,,No,No,12300.0,very hot,1.7,2.2
332,Thursday,S003,Fries,400,,No,No,12750.0,rainy,1.7,2.2
333,Friday,S003,Fries,400,,No,No,17550.0,humid,1.7,2.2
334,Saturday,S003,Fries,400,,No,No,16725.0,hot,1.7,2.2
335,Sunday,S003,Fries,400,,No,No,17250.0,cold,1.7,2.2
336,Monday,S003,Fries,400,,No,No,11400.0,very hot,1.7,2.2
337,Tuesday,S003,Fries,400,,No,No,12375.0,very cold,1.7,2.2
338,Wednesday,S003,Fries,400,,No,No,12675.0,hot,1.7,2.2
339,Thursday,S003,Fries,400,,No,No,13200.0,hot,1.7,2.2
340,Friday,S003,Fries,400,,No,No,18225.0,cold,1.7,2.2
341,Saturday,S003,Fries,400,,No,No,16200.0,humid,1.7,2.2
342,Sunday,S003,Fries,400,,No,No,16650.0,hot,1.7,2.2
343,Monday,S003,Fries,400,,No,No,12675.0,cold,1.7,2.2
344,Tuesday,S003,Fries,400,,No,No,11400.0,very hot,1.7,2.2
345,Wednesday,S003,Fries,400,,No,No,13875.0,cold,1.7,2.2
346,Thursday,S003,Fries,400,,No,No,13050.0,humid,1.7,2.2
347,Friday,S003,Fries,400,,No,No,17250.0,humid,1.7,2.2
348,Saturday,S003,Fries,400,,No,No,17550.0,hot,1.7,2.2
349,Sunday,S003,Fries,400,,No,No,15675.0,rainy,1.7,2.2
350,Monday,S003,Fries,400,,No,No,11175.0,very hot,1.7,2.2
351,Tuesday,S003,Fries,400,,No,No,11775.0,rainy,1.7,2.2
352,Wednesday,S003,Fries,400,,No,No,12900.0,humid,1.7,2.2
353,Thursday,S003,Fries,400,,No,No,12750.0,rainy,1.7,2.2
354,Friday,S003,Fries,400,,No,No,17475.0,humid,1.7,2.2
355,Saturday,S003,Fries,400,,No,No,17850.0,cold,1.7,2.2
356,Sunday,S003,Fries,400,,No,No,16650.0,humid,1.7,2.2
357,Monday,S003,Fries,400,,No,No,12525.0,humid,1.7,2.2
358,Tuesday,S003,Fries,400,,No,No,11775.0,rainy,1.7,2.2
359,Wednesday,S003,Fries,400,,No,No,13725.0,cold,1.7,2.2
360,Thursday,S003,Fries,400,,No,No,13050.0,rainy,1.7,2.2
361,Friday,S003,Fries,400,,No,No,16275.0,rainy,1.7,2.2
362,Saturday,S003,Fries,400,,No,No,16875.0,humid,1.7,2.2
363,Sunday,S003,Fries,400,,No,No,15900.0,humid,1.7,2.2
364,Monday,S003,Fries,400,,No,No,12075.0,humid,1.7,2.2
365,Tuesday,S003,Fries,400,,No,No,16125.0,humid,1.7,2.2
366,Wednesday,S003,Fries,400,,No,No,16800.0,hot,1.7,2.2
367,Thursday,S003,Fries,400,,No,No,12525.0,hot,1.7,2.2
368,Friday,S003,Fries,400,,No,No,18450.0,humid,1.7,2.2
369,Saturday,S003,Fries,400,,No,No,16500.0,very hot,1.7,2.2
370,Sunday,S003,Fries,400,1,No,No,16740.0,humid,1.7,2.2
371,Monday,S003,Fries,400,1,No,No,12150.0,humid,1.7,2.2
372,Tuesday,S003,Fries,400,1,No,No,12420.0,rainy,1.7,2.2
373,Wednesday,S003,Fries,400,1,No,No,13230.0,humid,1.7,2.2
374,Thursday,S003,Fries,400,1,No,No,14107.5,very cold,1.7,2.2
375,Friday,S003,Fries,400,1,No,No,17077.5,rainy,1.7,2.2
376,Saturday,S003,Fries,400,1,No,No,16537.5,rainy,1.7,2.2
377,Sunday,S003,Fries,400,1,No,No,18090.0,hot,1.7,2.2
378,Monday,S003,Fries,400,1,No,No,12015.0,very hot,1.7,2.2
379,Tuesday,S003,Fries,400,1,No,No,13230.0,hot,1.7,2.2
380,Wednesday,S003,Fries,400,1,No,No,14242.5,cold,1.7,2.2
381,Thursday,S003,Fries,400,1,No,No,14580.0,cold,3.2,1.7
382,Friday,S003,Fries,400,1,No,No,16740.0,very hot,3.2,1.7
383,Saturday,S003,Fries,400,1,No,No,16470.0,very hot,3.2,1.7
384,Sunday,S003,Fries,400,1,No,No,17347.5,hot,3.2,1.7
385,Monday,S003,Fries,400,1,No,No,12757.5,humid,3.2,1.7
386,Tuesday,S003,Fries,400,1,No,No,12690.0,very hot,3.2,1.7
387,Wednesday,S003,Fries,400,1,No,No,14715.0,cold,3.2,1.7
388,Thursday,S003,Fries,400,1,No,No,13972.5,rainy,3.2,1.7
389,Friday,S003,Fries,400,1,No,No,18225.0,humid,3.2,1.7
390,Saturday,S003,Fries,400,1,No,No,17482.5,humid,3.2,1.7
391,Sunday,S003,Fries,400,,No,No,16800.0,very hot,3.2,1.7
392,Monday,S003,Fries,400,,No,No,11625.0,rainy,3.2,1.7
393,Tuesday,S003,Fries,400,,No,No,13050.0,very cold,3.2,1.7
394,Wednesday,S003,Fries,400,,No,No,12750.0,very hot,3.2,1.7
395,Thursday,S003,Fries,400,,No,No,13725.0,very cold,3.2,1.7
396,Friday,S003,Fries,400,,No,No,17775.0,rainy,3.2,1.7
397,Saturday,S003,Fries,400,,No,No,16725.0,rainy,3.2,1.7
398,Sunday,S003,Fries,400,,No,No,18150.0,cold,3.2,1.7
399,Monday,S003,Fries,400,,No,No,12450.0,very cold,3.2,1.7
400,Tuesday,S003,Fries,400,,No,No,12525.0,humid,3.2,1.7
401,Wednesday,S003,Fries,400,,No,No,13350.0,humid,3.2,1.7
402,Thursday,S003,Fries,400,,No,No,13500.0,humid,3.2,1.7
403,Friday,S003,Fries,400,,No,No,18000.0,humid,3.2,1.7
404,Saturday,S003,Fries,400,,No,No,18000.0,hot,3.2,1.7
405,Sunday,S003,Fries,400,,No,No,17025.0,very cold,3.2,1.7
406,Monday,S003,Fries,400,,No,No,12825.0,hot,3.2,1.7
407,Tuesday,S003,Fries,400,,No,No,12900.0,hot,3.2,1.7
408,Wednesday,S003,Fries,400,,No,No,14550.0,cold,3.2,1.7
409,Thursday,S003,Fries,400,,No,No,14100.0,hot,3.2,1.7
410,Friday,S003,Fries,400,,No,No,18150.0,humid,3.2,1.7
411,Saturday,S003,Fries,400,,No,No,16950.0,humid,3.2,1.7
412,Sunday,S003,Fries,400,,No,No,16650.0,rainy,3.2,1.7
413,Monday,S003,Fries,400,,No,No,12600.0,hot,3.2,1.7
414,Tuesday,S003,Fries,400,,No,No,12825.0,humid,3.2,1.7
415,Wednesday,S003,Fries,400,,No,No,13050.0,rainy,3.2,1.7
416,Thursday,S003,Fries,400,,No,No,14775.0,cold,3.2,1.7
417,Friday,S003,Fries,400,,No,No,17100.0,very hot,3.2,1.7
418,Saturday,S003,Fries,400,,No,No,17550.0,hot,3.2,1.7
419,Sunday,S003,Fries,400,,No,No,16725.0,hot,3.2,1.7
420,Monday,S003,Fries,400,,No,No,12075.0,very hot,3.2,1.7
421,Tuesday,S003,Fries,400,,No,No,12825.0,very cold,3.2,1.7
422,Wednesday,S003,Fries,400,,No,No,13125.0,very cold,3.2,1.7
423,Thursday,S003,Fries,400,,No,No,13200.0,rainy,3.2,1.7
424,Friday,S003,Fries,400,,No,No,18000.0,humid,3.2,1.7
425,Saturday,S003,Fries,400,,No,No,17625.0,hot,3.2,1.7
426,Sunday,S003,Fries,400,,No,No,16500.0,very hot,3.2,1.7
427,Monday,S003,Fries,400,,No,No,12525.0,hot,3.2,1.7
428,Tuesday,S003,Fries,400,,No,No,12450.0,humid,3.2,1.7
429,Wednesday,S003,Fries,400,,No,No,12750.0,rainy,3.2,1.7
430,Thursday,S003,Fries,400,,No,No,14475.0,hot,3.2,1.7
431,Friday,S003,Fries,400,,No,No,18075.0,hot,3.2,1.7
432,Saturday,S003,Fries,400,,No,No,17175.0,rainy,3.2,1.7
433,Sunday,S003,Fries,400,,No,No,16275.0,rainy,3.2,1.7
434,Monday,S003,Fries,400,,No,No,12225.0,very hot,3.2,1.7
435,Tuesday,S003,Fries,400,,No,No,12600.0,humid,3.2,1.7
436,Wednesday,S003,Fries,400,,No,No,13200.0,rainy,3.2,1.7
437,Thursday,S003,Fries,400,,No,No,14175.0,hot,3.2,1.7
438,Friday,S003,Fries,400,,No,No,17400.0,rainy,3.2,1.7
439,Saturday,S003,Fries,400,,No,No,17400.0,hot,3.2,1.7
440,Sunday,S003,Fries,400,,No,No,18450.0,cold,3.2,1.7
441,Monday,S003,Fries,400,,No,No,13200.0,cold,3.2,1.7
442,Tuesday,S003,Fries,400,,No,No,14025.0,cold,3.2,1.7
443,Wednesday,S003,Fries,400,,No,No,14025.0,cold,3.2,1.7
444,Thursday,S003,Fries,400,,No,No,13200.0,rainy,3.2,1.7
445,Friday,S003,Fries,400,,No,No,17475.0,rainy,3.2,1.7
446,Saturday,S003,Fries,400,,No,No,18750.0,cold,3.2,1.7
447,Sunday,S003,Fries,400,,No,No,17550.0,hot,3.2,1.7
448,Monday,S003,Fries,400,,No,No,11850.0,rainy,3.2,1.7
449,Tuesday,S003,Fries,400,,No,No,12600.0,humid,3.2,1.7
450,Wednesday,S003,Fries,400,,No,No,13200.0,hot,3.2,1.7
451,Thursday,S003,Fries,400,,No,No,15075.0,cold,3.2,1.7
452,Friday,S003,Fries,400,,No,No,18075.0,humid,3.2,1.7
453,Saturday,S003,Fries,400,,No,No,17625.0,humid,3.2,1.7
454,Sunday,S003,Fries,400,,No,No,17025.0,rainy,3.2,1.7
455,Monday,S003,Fries,400,,No,No,12000.0,very cold,3.2,1.7
456,Tuesday,S003,Fries,400,,No,No,12300.0,hot,3.2,1.7
457,Wednesday,S003,Fries,400,,No,No,13050.0,humid,3.2,1.7
458,Thursday,S003,Fries,400,,No,No,13650.0,humid,3.2,1.7
459,Friday,S003,Fries,400,,No,No,18600.0,cold,3.2,1.7
460,Saturday,S003,Fries,400,,No,No,16650.0,humid,3.2,1.7
461,Sunday,S003,Fries,400,,No,No,17025.0,hot,3.2,1.7
462,Monday,S003,Fries,400,,No,No,12075.0,humid,3.2,1.7
463,Tuesday,S003,Fries,400,,No,No,13125.0,cold,3.2,1.7
464,Wednesday,S003,Fries,400,,No,No,13650.0,cold,3.2,1.7
465,Thursday,S003,Fries,400,,No,No,12900.0,very hot,3.2,1.7
466,Friday,S003,Fries,400,,No,No,18375.0,cold,3.2,1.7
467,Saturday,S003,Fries,400,,No,No,16050.0,very hot,3.2,1.7
468,Sunday,S003,Fries,400,,No,No,16275.0,hot,3.2,1.7
469,Monday,S003,Fries,400,,No,No,11325.0,very hot,3.2,1.7
470,Tuesday,S003,Fries,400,,No,No,11625.0,rainy,3.2,1.7
471,Wednesday,S003,Fries,400,,No,No,12825.0,humid,,1.7
472,Thursday,S003,Fries,400,,No,No,14400.0,cold,4.8,1.1
473,Friday,S003,Fries,400,,No,No,18075.0,cold,4.8,1.1
474,Saturday,S003,Fries,400,,No,No,17625.0,cold,4.8,1.1
475,Sunday,S003,Fries,400,,No,No,16350.0,hot,4.8,1.1
476,Monday,S003,Fries,400,,No,No,12000.0,rainy,4.8,1.1
477,Tuesday,S003,Fries,400,,No,No,12450.0,hot,4.8,1.1
478,Wednesday,S003,Fries,400,,No,No,13350.0,cold,4.8,1.1
479,Thursday,S003,Fries,400,,No,No,12900.0,very hot,4.8,1.1
480,Friday,S003,Fries,400,,No,No,17100.0,humid,4.8,1.1
481,Saturday,S003,Fries,400,,No,No,16125.0,very hot,4.8,1.1
482,Sunday,S003,Fries,400,,No,No,15300.0,very hot,4.8,1.1
483,Monday,S003,Fries,400,,No,No,11250.0,rainy,4.8,1.1
484,Tuesday,S003,Fries,400,,No,No,11850.0,rainy,4.8,1.1
485,Wednesday,S003,Fries,400,,No,No,12150.0,rainy,4.8,1.1
486,Thursday,S003,Fries,400,,No,No,12975.0,humid,4.8,1.1
487,Friday,S003,Fries,400,,No,No,17625.0,hot,4.8,1.1
488,Saturday,S003,Fries,400,,No,No,16350.0,rainy,4.8,1.1
489,Sunday,S003,Fries,400,,No,No,16275.0,humid,4.8,1.1
490,Monday,S003,Fries,400,,No,No,11850.0,hot,4.8,1.1
491,Tuesday,S003,Fries,400,,No,No,11925.0,humid,4.8,1.1
492,Wednesday,S003,Fries,400,,No,No,12600.0,humid,4.8,1.1
493,Thursday,S003,Fries,400,,No,No,13800.0,very cold,4.8,1.1
494,Friday,S003,Fries,400,,No,No,17100.0,humid,4.8,1.1
495,Saturday,S003,Fries,400,,No,No,17250.0,humid,4.8,1.1
496,Sunday,S003,Fries,400,,No,No,15900.0,humid,4.8,1.1
497,Monday,S003,Fries,400,,No,No,11550.0,rainy,4.8,1.1
498,Tuesday,S003,Fries,400,,No,No,12375.0,hot,4.8,1.1
499,Wednesday,S003,Fries,400,,No,No,12750.0,hot,4.8,1.1
500,Thursday,S003,Fries,400,,No,No,12750.0,very hot,4.8,1.1
501,Friday,S003,Fries,400,,No,No,17775.0,hot,4.8,1.1
502,Saturday,S003,Fries,400,,No,No,16275.0,rainy,4.8,1.1
503,Sunday,S003,Fries,400,,No,No,15525.0,very hot,4.8,1.1
504,Monday,S003,Fries,400,,No,No,12000.0,humid,4.8,1.1
505,Tuesday,S003,Fries,400,,No,No,12075.0,very hot,4.8,1.1
506,Wednesday,S003,Fries,400,,No,No,12525.0,hot,4.8,1.1
507,Thursday,S003,Fries,400,,No,No,13350.0,very cold,4.8,1.1
508,Friday,S003,Fries,400,,No,No,16950.0,humid,4.8,1.1
509,Saturday,S003,Fries,400,,No,No,16800.0,hot,4.8,1.1
510,Sunday,S003,Fries,400,,No,No,16125.0,humid,4.8,1.1
511,Monday,S003,Fries,400,,No,No,12225.0,hot,4.8,1.1
512,,S003,Fries,400,,No,No,12000.0,humid,4.8,1.1
513,Wednesday,S003,Fries,400,,No,No,12450.0,very hot,4.8,1.1
514,Thursday,S003,Fries,400,,No,No,12675.0,very hot,4.8,1.1
515,Friday,S003,Fries,400,,No,No,17250.0,hot,4.8,1.1
516,Saturday,S003,Fries,400,,No,No,16800.0,hot,4.8,1.1
517,Sunday,S003,Fries,400,,No,No,16650.0,rainy,4.8,1.1
518,Monday,S003,Fries,400,,No,No,13875.0,cold,4.8,1.1
519,Tuesday,S003,Fries,400,,No,No,12450.0,humid,4.8,1.1
520,Wednesday,S003,Fries,400,,No,No,13350.0,humid,4.8,1.1
521,Thursday,S003,Fries,400,,No,No,13725.0,humid,4.8,1.1
522,Friday,S003,Fries,400,,No,No,18525.0,hot,4.8,1.1
523,Saturday,S003,Fries,400,,No,No,18675.0,cold,4.8,1.1
524,Sunday,S003,Fries,400,,No,No,16725.0,rainy,4.8,1.1
525,Monday,S003,Fries,400,,No,No,12900.0,hot,4.8,1.1
526,Tuesday,S003,Fries,400,,No,No,12975.0,humid,4.8,1.1
527,Wednesday,S003,Fries,400,,No,No,13350.0,hot,4.8,1.1
528,Thursday,S003,Fries,400,,No,No,14400.0,hot,4.8,1.1
529,Friday,S003,Fries,400,,No,No,19350.0,cold,4.8,1.1
530,Saturday,S003,Fries,400,,No,No,17175.0,humid,4.8,1.1
531,Sunday,S003,Fries,400,,No,No,17025.0,humid,4.8,1.1
532,Monday,S003,Fries,400,,No,No,12225.0,rainy,4.8,1.1
533,Tuesday,S003,Fries,400,,No,No,13950.0,cold,4.8,1.1
534,Wednesday,S003,Fries,400,,No,No,13575.0,hot,4.8,1.1
535,Thursday,S003,Fries,400,,No,No,13650.0,hot,4.8,1.1
536,Friday,S003,Fries,400,,No,No,17550.0,rainy,4.8,1.1
537,Saturday,S003,Fries,400,,No,No,18300.0,cold,4.8,1.1
538,Sunday,S003,Fries,400,,No,No,16125.0,very hot,4.8,1.1
539,Monday,S003,Fries,400,,No,No,12300.0,humid,4.8,1.1
540,Tuesday,S003,Fries,400,,No,No,12750.0,hot,4.8,1.1
541,Wednesday,S003,Fries,400,,No,No,14175.0,cold,4.8,1.1
542,Thursday,S003,Fries,400,,No,No,14475.0,cold,4.8,1.1
543,Friday,S003,Fries,400,,No,No,17925.0,hot,4.8,1.1
544,Saturday,S003,Fries,400,,No,No,18600.0,cold,4.8,1.1
545,Sunday,S003,Fries,400,,No,No,17325.0,humid,4.8,1.1
546,Monday,S003,Fries,400,,No,No,12225.0,very hot,4.8,1.1
547,Tuesday,S003,Fries,400,,No,No,12750.0,very cold,4.8,1.1
548,Wednesday,S003,Fries,400,,No,No,12900.0,very hot,4.8,1.1
549,Thursday,S003,Fries,400,,No,No,13875.0,humid,4.8,1.1
550,Friday,S003,Fries,400,,No,No,18975.0,cold,4.8,1.1
551,Saturday,S003,Fries,400,,No,No,17475.0,humid,4.8,1.1
552,Sunday,S003,Fries,400,,No,No,17475.0,very cold,4.8,1.1
553,Monday,S003,Fries,400,,No,No,12900.0,hot,4.8,1.1
554,Tuesday,S003,Fries,400,,No,No,13800.0,cold,4.8,1.1
555,Wednesday,S003,Fries,400,,No,No,13650.0,hot,4.8,1.1
556,Thursday,S003,Fries,400,,No,No,14175.0,very cold,4.8,1.1
557,Friday,S003,Fries,400,,No,No,18525.0,humid,4.8,1.1
558,Saturday,S003,Fries,400,,No,No,17925.0,hot,4.8,1.1
559,Sunday,S003,Fries,400,,No,No,16800.0,humid,4.8,1.1
560,Monday,S003,Fries,400,,No,No,12300.0,rainy,4.8,1.1
561,Tuesday,S003,Fries,400,,No,No,12825.0,hot,4.8,1.1
562,Wednesday,S003,Fries,400,,No,No,13200.0,humid,4.8,1.1
563,Thursday,S003,Fries,400,,No,No,13650.0,humid,7.0,1.0
564,Friday,S003,Fries,400,,No,No,18525.0,hot,7.0,1.0
565,Saturday,S003,Fries,400,,No,No,17475.0,humid,7.0,1.0
566,Sunday,S003,Fries,400,,No,No,16650.0,very hot,7.0,1.0
567,Monday,S003,Fries,400,,No,No,12525.0,humid,7.0,1.0
568,Tuesday,S003,Fries,400,,No,No,12075.0,rainy,7.0,1.0
569,Wednesday,S003,Fries,400,,No,No,14625.0,cold,7.0,1.0
570,Thursday,S003,Fries,400,,No,No,14850.0,cold,7.0,1.0
571,Friday,S003,Fries,400,,No,No,18975.0,cold,7.0,1.0
572,Saturday,S003,Fries,400,,No,No,17625.0,hot,7.0,1.0
573,Sunday,S003,Fries,400,,No,No,16200.0,rainy,7.0,1.0
574,Monday,S003,Fries,400,,No,No,12075.0,humid,7.0,1.0
575,Tuesday,S003,Fries,400,,No,No,11925.0,very hot,7.0,1.0
576,Wednesday,S003,Fries,400,,No,No,14025.0,cold,7.0,1.0
577,Thursday,S003,Fries,400,,No,No,13350.0,humid,7.0,1.0
578,Friday,S003,Fries,400,Disc,No,No,18697.5,cold,7.0,1.0
579,Saturday,S003,Fries,400,Disc,No,No,17550.0,hot,7.0,1.0
580,Sunday,S003,Fries,400,Disc,No,No,16470.0,humid,7.0,1.0
581,Monday,S003,Fries,400,Disc,No,No,12217.5,humid,7.0,1.0
582,Tuesday,S003,Fries,400,Disc,No,No,12487.5,hot,7.0,1.0
583,Wednesday,S003,Fries,400,Disc,No,No,13702.5,cold,7.0,1.0
584,Thursday,S003,Fries,400,Disc,No,No,13162.5,very hot,7.0,1.0
585,Friday,S003,Fries,400,Disc,No,No,17077.5,very hot,7.0,1.0
586,Saturday,S003,Fries,400,Disc,No,No,18832.5,cold,7.0,1.0
587,Sunday,S003,Fries,400,Disc,No,No,15795.0,rainy,7.0,1.0
588,Monday,S003,Fries,400,Disc,No,No,11880.0,rainy,7.0,1.0
589,Tuesday,S003,Fries,400,Disc,No,No,12487.5,rainy,7.0,1.0
590,Wednesday,S003,Fries,400,Disc,No,No,13095.0,hot,7.0,1.0
591,Thursday,S003,Fries,400,Disc,No,No,13635.0,humid,7.0,1.0
592,Friday,S003,Fries,400,Disc,No,No,18157.5,hot,7.0,1.0
593,Saturday,S003,Fries,400,Disc,No,No,17415.0,hot,7.0,1.0
594,Sunday,S003,Fries,400,,No,No,16800.0,humid,7.0,1.0
595,Monday,S003,Fries,400,,No,No,12075.0,very hot,7.0,1.0
596,Tuesday,S003,Fries,400,,No,No,12075.0,rainy,7.0,1.0
597,Wednesday,S003,Fries,400,,No,No,12900.0,very hot,7.0,1.0
598,Thursday,S003,Fries,400,,No,No,13650.0,very hot,7.0,1.0
599,Friday,S003,Fries,400,,No,No,17475.0,humid,7.0,1.0
600,Saturday,S003,Fries,400,,No,No,17925.0,hot,7.0,1.0
601,Sunday,S003,Fries,400,,No,No,16725.0,humid,7.0,1.0
602,Monday,S003,Fries,400,,No,No,13425.0,cold,7.0,1.0
603,Tuesday,S003,Fries,400,,No,No,12225.0,very cold,7.0,1.0
604,Wednesday,S003,Fries,400,,No,No,13125.0,hot,7.0,1.0
605,Thursday,S003,Fries,400,,No,No,13350.0,very hot,7.0,1.0
606,Friday,S003,Fries,400,,No,No,18825.0,cold,7.0,1.0
607,Saturday,S003,Fries,400,,No,No,18300.0,cold,7.0,1.0
608,Sunday,S003,Fries,400,,No,No,17400.0,hot,7.0,1.0
609,Monday,S003,Fries,400,,No,No,12450.0,hot,7.0,1.0
610,Tuesday,S003,Fries,400,,No,No,12825.0,very cold,7.0,1.0
611,Wednesday,S003,Fries,400,,No,No,13950.0,cold,7.0,1.0
612,Thursday,S003,Fries,400,,No,No,14700.0,cold,7.0,1.0
613,Friday,S003,Fries,400,,No,No,17325.0,humid,7.0,1.0
614,Saturday,S003,Fries,400,,No,No,17700.0,hot,7.0,1.0
615,Sunday,S003,Fries,400,,No,No,17250.0,hot,7.0,1.0
616,Monday,S003,Fries,400,,No,No,12225.0,humid,7.0,1.0
617,Tuesday,S003,Fries,400,,No,No,12900.0,hot,7.0,1.0
618,Wednesday,S003,Fries,400,,No,No,13800.0,cold,7.0,1.0
619,Thursday,S003,Fries,400,,No,No,12675.0,very hot,7.0,1.0
620,Friday,S003,Fries,400,,No,No,16950.0,very hot,7.0,1.0
621,Saturday,S003,Fries,400,,No,No,16800.0,very hot,7.0,1.0
622,Sunday,S003,Fries,400,,No,No,16800.0,humid,7.0,1.0
623,Monday,S003,Fries,400,,No,No,12150.0,rainy,7.0,1.0
624,Tuesday,S003,Fries,400,,No,No,12975.0,hot,7.0,1.0
625,Wednesday,S003,Fries,400,,No,No,12375.0,rainy,7.0,1.0
626,Thursday,S003,Fries,400,,No,No,14625.0,cold,7.0,1.0
627,Friday,S003,Fries,400,,No,No,17775.0,hot,7.0,1.0
628,Saturday,S003,Fries,400,,No,No,18825.0,cold,7.0,1.0
629,Sunday,S003,Fries,400,,No,No,16050.0,very hot,7.0,1.0
630,Monday,S003,Fries,400,,No,No,11925.0,humid,7.0,1.0
631,Tuesday,S003,Fries,400,,No,No,12450.0,humid,7.0,1.0
632,Wednesday,S003,Fries,400,,No,No,14475.0,cold,7.0,1.0
633,Thursday,S003,Fries,400,,No,No,13725.0,hot,7.0,1.0
634,Friday,S003,Fries,400,,No,No,18000.0,very cold,7.0,1.0
